customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_score_avg,segment
771,22,1,56.01,5,1,2,512,2.6666666666666665,New Customers
774,7,2,511.44000000000005,5,4,5,545,4.666666666666667,Champions
775,97,2,232.1,5,4,5,545,4.666666666666667,Champions
776,462,2,274.89,3,4,5,345,4.0,Loyal Customers
777,924,1,20.14,1,1,1,111,1.0,Lost
778,736,1,20.25,2,1,1,211,1.3333333333333333,Lost
779,498,1,63.03,3,1,2,312,2.0,Potential
780,643,2,225.70999999999998,2,4,5,245,3.6666666666666665,At Risk
781,69,2,294.86,5,4,5,545,4.666666666666667,Champions
782,372,3,316.24,3,5,5,355,4.333333333333333,Loyal Customers
784,699,1,20.3,2,1,1,211,1.3333333333333333,Lost
788,204,3,690.9499999999999,4,5,5,455,4.666666666666667,Champions
789,972,1,11.42,1,1,1,111,1.0,Lost
790,656,1,78.06,2,1,2,212,1.6666666666666667,Lost
791,905,2,106.49,1,4,3,143,2.6666666666666665,At Risk
792,109,2,94.97,5,4,3,543,4.0,Loyal Customers
795,947,1,57.44,1,1,2,112,1.3333333333333333,Lost
796,177,2,876.02,4,4,5,445,4.333333333333333,Champions
797,398,2,252.67,3,4,5,345,4.0,Loyal Customers
798,401,1,36.58,3,1,1,311,1.6666666666666667,Potential
799,320,1,63.45,4,1,2,412,2.3333333333333335,New Customers
800,35,2,80.84,5,4,2,542,3.6666666666666665,Potential
801,986,1,100.29,1,1,3,113,1.6666666666666667,Lost
802,432,1,120.72,3,1,3,313,2.3333333333333335,Potential
804,954,1,10.66,1,1,1,111,1.0,Lost
805,213,1,97.08,4,1,3,413,2.6666666666666665,New Customers
806,62,3,228.68,5,5,5,555,5.0,Champions
810,273,1,119.5,4,1,3,413,2.6666666666666665,New Customers
811,234,1,90.84,4,1,3,413,2.6666666666666665,New Customers
813,239,2,114.99,4,4,3,443,3.6666666666666665,Loyal Customers
814,263,1,110.55,4,1,3,413,2.6666666666666665,New Customers
818,196,1,77.82,4,1,2,412,2.3333333333333335,New Customers
819,110,2,72.91,5,4,2,542,3.6666666666666665,Potential
820,221,1,165.67,4,1,4,414,3.0,New Customers
821,251,2,156.29,4,4,4,444,4.0,Champions
822,462,1,212.96,3,1,4,314,2.6666666666666665,Potential
823,436,1,54.43,3,1,2,312,2.0,Potential
825,80,3,136.31,5,5,4,554,4.666666666666667,Champions
827,857,2,154.23,1,4,4,144,3.0,At Risk
828,422,1,87.72,3,1,3,313,2.3333333333333335,Potential
829,3,2,385.47,5,4,5,545,4.666666666666667,Champions
830,887,1,51.47,1,1,2,112,1.3333333333333333,Lost
831,890,1,33.43,1,1,1,111,1.0,Lost
832,830,1,153.98,1,1,4,114,2.0,Lost
833,670,3,105.92,2,5,3,253,3.3333333333333335,At Risk
834,170,2,218.04999999999998,4,4,4,444,4.0,Champions
835,17,4,509.21,5,5,5,555,5.0,Champions
836,25,1,43.2,5,1,1,511,2.3333333333333335,New Customers
837,398,2,198.86,3,4,4,344,3.6666666666666665,Loyal Customers
838,678,1,89.88,2,1,3,213,2.0,Lost
839,403,1,92.98,3,1,3,313,2.3333333333333335,Potential
841,746,1,240.74,2,1,5,215,2.6666666666666665,Lost
842,90,2,183.19,5,4,4,544,4.333333333333333,Champions
843,1031,1,53.2,1,1,2,112,1.3333333333333333,Lost
844,319,2,239.44,4,4,5,445,4.333333333333333,Champions
845,840,1,33.65,1,1,1,111,1.0,Lost
846,63,2,57.91,5,4,2,542,3.6666666666666665,Potential
849,130,2,31.53,5,4,1,541,3.3333333333333335,Potential
850,605,1,45.12,2,1,1,211,1.3333333333333333,Lost
851,595,1,45.71,2,1,2,212,1.6666666666666667,Lost
852,562,3,233.13,2,5,5,255,4.0,At Risk
853,183,3,244.10999999999996,4,5,5,455,4.666666666666667,Champions
855,936,1,63.43,1,1,2,112,1.3333333333333333,Lost
861,946,1,203.41,1,1,4,114,2.0,Lost
863,446,1,13.06,3,1,1,311,1.6666666666666667,Potential
865,462,2,69.1,3,4,2,342,3.0,Potential
867,705,1,309.55,2,1,5,215,2.6666666666666665,Lost
868,245,2,340.45000000000005,4,4,5,445,4.333333333333333,Champions
869,303,1,15.56,4,1,1,411,2.0,New Customers
870,0,2,197.51,5,4,4,544,4.333333333333333,Champions
871,258,2,93.83,4,4,3,443,3.6666666666666665,Loyal Customers
872,46,1,136.61,5,1,4,514,3.3333333333333335,New Customers
873,847,1,36.72,1,1,1,111,1.0,Lost
874,345,1,59.7,3,1,2,312,2.0,Potential
878,186,1,21.86,4,1,1,411,2.0,New Customers
879,216,3,315.97,4,5,5,455,4.666666666666667,Champions
880,390,1,69.41,3,1,2,312,2.0,Potential
882,877,1,22.09,1,1,1,111,1.0,Lost
885,527,1,118.35,2,1,3,213,2.0,Lost
886,73,3,106.82,5,5,3,553,4.333333333333333,Loyal Customers
887,281,3,479.14,4,5,5,455,4.666666666666667,Champions
889,754,1,65.85,2,1,2,212,1.6666666666666667,Lost
890,48,2,175.91,5,4,4,544,4.333333333333333,Champions
892,441,1,140.37,3,1,4,314,2.6666666666666665,Potential
895,688,1,27.72,2,1,1,211,1.3333333333333333,Lost
904,482,1,96.8,3,1,3,313,2.3333333333333335,Potential
905,357,1,36.36,3,1,1,311,1.6666666666666667,Potential
907,400,1,111.12,3,1,3,313,2.3333333333333335,Potential
909,1091,1,73.21,1,1,2,112,1.3333333333333333,Lost
911,602,1,75.01,2,1,2,212,1.6666666666666667,Lost
913,550,2,96.22,2,4,3,243,3.0,At Risk
914,273,2,684.3100000000001,4,4,5,445,4.333333333333333,Champions
917,681,1,53.46,2,1,2,212,1.6666666666666667,Lost
919,479,1,39.4,3,1,1,311,1.6666666666666667,Potential
920,268,1,65.97,4,1,2,412,2.3333333333333335,New Customers
921,924,1,85.57,1,1,3,113,1.6666666666666667,Lost
923,880,1,63.73,1,1,2,112,1.3333333333333333,Lost
924,197,1,26.49,4,1,1,411,2.0,New Customers
925,641,1,157.68,2,1,4,214,2.3333333333333335,Lost
926,539,3,199.94,2,5,4,254,3.6666666666666665,At Risk
928,1032,1,19.91,1,1,1,111,1.0,Lost
929,65,2,213.7,5,4,4,544,4.333333333333333,Champions
930,616,1,68.62,2,1,2,212,1.6666666666666667,Lost
931,746,3,146.77,2,5,4,254,3.6666666666666665,At Risk
933,1037,1,55.24,1,1,2,112,1.3333333333333333,Lost
935,312,2,228.14,4,4,5,445,4.333333333333333,Champions
937,944,1,24.22,1,1,1,111,1.0,Lost
938,279,1,28.63,4,1,1,411,2.0,New Customers
940,1061,1,38.71,1,1,1,111,1.0,Lost
941,459,1,20.75,3,1,1,311,1.6666666666666667,Potential
942,660,1,61.81,2,1,2,212,1.6666666666666667,Lost
944,602,2,143.26999999999998,2,4,4,244,3.3333333333333335,At Risk
945,650,1,95.72,2,1,3,213,2.0,Lost
948,804,1,79.9,1,1,2,112,1.3333333333333333,Lost
951,212,1,32.3,4,1,1,411,2.0,New Customers
952,804,1,25.12,1,1,1,111,1.0,Lost
953,984,1,170.42,1,1,4,114,2.0,Lost
954,398,1,116.58,3,1,3,313,2.3333333333333335,Potential
955,611,1,364.28,2,1,5,215,2.6666666666666665,Lost
957,16,2,300.13,5,4,5,545,4.666666666666667,Champions
958,1053,1,34.89,1,1,1,111,1.0,Lost
959,749,1,71.23,2,1,2,212,1.6666666666666667,Lost
960,998,1,335.64,1,1,5,115,2.3333333333333335,Lost
961,82,1,185.51,5,1,4,514,3.3333333333333335,New Customers
962,158,2,366.64,4,4,5,445,4.333333333333333,Champions
966,474,3,167.01,3,5,4,354,4.0,Loyal Customers
970,22,2,114.03,5,4,3,543,4.0,Loyal Customers
972,987,1,40.6,1,1,1,111,1.0,Lost
973,121,1,154.38,5,1,4,514,3.3333333333333335,New Customers
975,221,3,315.72,4,5,5,455,4.666666666666667,Champions
977,55,1,13.05,5,1,1,511,2.3333333333333335,New Customers
978,473,1,110.21,3,1,3,313,2.3333333333333335,Potential
980,725,1,94.39,2,1,3,213,2.0,Lost
981,363,3,438.55000000000007,3,5,5,355,4.333333333333333,Loyal Customers
984,419,2,90.26,3,4,3,343,3.3333333333333335,Loyal Customers
985,801,1,78.46,1,1,2,112,1.3333333333333333,Lost
986,4,2,112.51,5,4,3,543,4.0,Loyal Customers
987,379,1,111.58,3,1,3,313,2.3333333333333335,Potential
989,983,1,12.13,1,1,1,111,1.0,Lost
990,907,2,117.75999999999999,1,4,3,143,2.6666666666666665,At Risk
991,99,2,63.269999999999996,5,4,2,542,3.6666666666666665,Potential
992,129,3,328.81,5,5,5,555,5.0,Champions
997,85,1,42.0,5,1,1,511,2.3333333333333335,New Customers
999,592,2,243.46,2,4,5,245,3.6666666666666665,At Risk
1001,634,1,74.12,2,1,2,212,1.6666666666666667,Lost
1006,28,3,220.23,5,5,4,554,4.666666666666667,Champions
1007,492,1,56.6,3,1,2,312,2.0,Potential
1010,682,3,322.20000000000005,2,5,5,255,4.0,At Risk
1011,996,1,72.39,1,1,2,112,1.3333333333333333,Lost
1012,187,1,64.43,4,1,2,412,2.3333333333333335,New Customers
1013,441,1,121.28,3,1,3,313,2.3333333333333335,Potential
1014,340,1,92.26,3,1,3,313,2.3333333333333335,Potential
1015,413,1,90.81,3,1,3,313,2.3333333333333335,Potential
1017,200,1,97.97,4,1,3,413,2.6666666666666665,New Customers
1019,17,2,149.64,5,4,4,544,4.333333333333333,Champions
1020,121,2,259.3,5,4,5,545,4.666666666666667,Champions
1024,119,1,46.91,5,1,2,512,2.6666666666666665,New Customers
1025,437,1,85.88,3,1,3,313,2.3333333333333335,Potential
1026,46,1,50.11,5,1,2,512,2.6666666666666665,New Customers
1027,335,2,137.64000000000001,3,4,4,344,3.6666666666666665,Loyal Customers
1029,1034,1,19.4,1,1,1,111,1.0,Lost
1030,81,2,153.19,5,4,4,544,4.333333333333333,Champions
1031,925,1,27.97,1,1,1,111,1.0,Lost
1033,265,1,51.53,4,1,2,412,2.3333333333333335,New Customers
1034,273,2,503.8,4,4,5,445,4.333333333333333,Champions
1035,496,3,215.03,3,5,4,354,4.0,Loyal Customers
1036,50,2,97.41,5,4,3,543,4.0,Loyal Customers
1040,306,3,400.46,4,5,5,455,4.666666666666667,Champions
1041,141,2,345.39,4,4,5,445,4.333333333333333,Champions
1042,1037,1,23.79,1,1,1,111,1.0,Lost
1043,587,1,75.56,2,1,2,212,1.6666666666666667,Lost
1044,2,3,261.94,5,5,5,555,5.0,Champions
1047,15,1,20.77,5,1,1,511,2.3333333333333335,New Customers
1052,602,3,131.12,2,5,3,253,3.3333333333333335,At Risk
1054,818,2,252.20000000000002,1,4,5,145,3.3333333333333335,At Risk
1055,112,1,141.91,5,1,4,514,3.3333333333333335,New Customers
1056,10,1,80.95,5,1,2,512,2.6666666666666665,New Customers
1057,1092,1,26.02,1,1,1,111,1.0,Lost
1058,107,4,353.64000000000004,5,5,5,555,5.0,Champions
1059,17,2,258.85,5,4,5,545,4.666666666666667,Champions
1061,7,1,89.27,5,1,3,513,3.0,New Customers
1062,263,1,36.56,4,1,1,411,2.0,New Customers
1063,375,1,63.7,3,1,2,312,2.0,Potential
1067,762,1,114.33,2,1,3,213,2.0,Lost
1068,45,1,55.2,5,1,2,512,2.6666666666666665,New Customers
1070,369,1,78.7,3,1,2,312,2.0,Potential
1071,712,1,106.13,2,1,3,213,2.0,Lost
1075,857,1,60.81,1,1,2,112,1.3333333333333333,Lost
1076,691,1,62.82,2,1,2,212,1.6666666666666667,Lost
1077,591,2,165.5,2,4,4,244,3.3333333333333335,At Risk
1078,930,1,75.26,1,1,2,112,1.3333333333333333,Lost
1081,928,1,49.06,1,1,2,112,1.3333333333333333,Lost
1082,1084,1,71.78,1,1,2,112,1.3333333333333333,Lost
1084,750,1,133.73,2,1,4,214,2.3333333333333335,Lost
1085,227,2,158.64,4,4,4,444,4.0,Champions
1086,506,2,99.71000000000001,3,4,3,343,3.3333333333333335,Loyal Customers
1087,363,2,109.33000000000001,3,4,3,343,3.3333333333333335,Loyal Customers
1089,125,2,295.9,5,4,5,545,4.666666666666667,Champions
1091,716,1,30.44,2,1,1,211,1.3333333333333333,Lost
1092,376,2,139.60999999999999,3,4,4,344,3.6666666666666665,Loyal Customers
1094,855,1,107.58,1,1,3,113,1.6666666666666667,Lost
1099,815,1,42.86,1,1,1,111,1.0,Lost
1100,1034,1,16.98,1,1,1,111,1.0,Lost
1103,804,2,117.76,1,4,3,143,2.6666666666666665,At Risk
1106,1073,1,39.73,1,1,1,111,1.0,Lost
1107,365,1,43.62,3,1,1,311,1.6666666666666667,Potential
1109,326,1,38.48,3,1,1,311,1.6666666666666667,Potential
1112,565,1,73.47,2,1,2,212,1.6666666666666667,Lost
1113,548,2,253.34999999999997,2,4,5,245,3.6666666666666665,At Risk
1114,17,2,421.02,5,4,5,545,4.666666666666667,Champions
1116,369,1,538.68,3,1,5,315,3.0,Potential
1119,1039,1,63.18,1,1,2,112,1.3333333333333333,Lost
1120,579,1,140.64,2,1,4,214,2.3333333333333335,Lost
1122,264,3,153.1,4,5,4,454,4.333333333333333,Champions
1123,911,1,95.93,1,1,3,113,1.6666666666666667,Lost
1129,218,2,255.45,4,4,5,445,4.333333333333333,Champions
1132,140,1,166.68,4,1,4,414,3.0,New Customers
1133,526,1,89.74,2,1,3,213,2.0,Lost
1135,341,2,45.0,3,4,1,341,2.6666666666666665,Potential
1136,26,4,260.68,5,5,5,555,5.0,Champions
1137,161,1,31.02,4,1,1,411,2.0,New Customers
1138,358,2,264.28,3,4,5,345,4.0,Loyal Customers
1139,780,1,134.98,1,1,4,114,2.0,Lost
1140,113,1,76.19,5,1,2,512,2.6666666666666665,New Customers
1142,447,2,106.38,3,4,3,343,3.3333333333333335,Loyal Customers
1143,43,2,147.07999999999998,5,4,4,544,4.333333333333333,Champions
1144,529,1,18.36,2,1,1,211,1.3333333333333333,Lost
1145,404,1,88.35,3,1,3,313,2.3333333333333335,Potential
1147,509,2,170.27,3,4,4,344,3.6666666666666665,Loyal Customers
1148,846,1,101.06,1,1,3,113,1.6666666666666667,Lost
1151,578,1,80.73,2,1,2,212,1.6666666666666667,Lost
1153,997,1,59.07,1,1,2,112,1.3333333333333333,Lost
1154,169,3,209.94,4,5,4,454,4.333333333333333,Champions
1155,636,1,131.52,2,1,3,213,2.0,Lost
1156,203,1,145.56,4,1,4,414,3.0,New Customers
1158,111,2,198.54000000000002,5,4,4,544,4.333333333333333,Champions
1159,765,1,50.54,2,1,2,212,1.6666666666666667,Lost
1162,562,2,603.52,2,4,5,245,3.6666666666666665,At Risk
1163,901,1,205.02,1,1,4,114,2.0,Lost
1165,637,1,35.19,2,1,1,211,1.3333333333333333,Lost
1170,105,2,95.97,5,4,3,543,4.0,Loyal Customers
1171,702,1,72.96,2,1,2,212,1.6666666666666667,Lost
1173,30,1,110.89,5,1,3,513,3.0,New Customers
1174,110,1,205.51,5,1,4,514,3.3333333333333335,New Customers
1175,243,1,67.41,4,1,2,412,2.3333333333333335,New Customers
1176,348,3,473.13,3,5,5,355,4.333333333333333,Loyal Customers
1177,390,2,204.89999999999998,3,4,4,344,3.6666666666666665,Loyal Customers
1178,370,3,414.33000000000004,3,5,5,355,4.333333333333333,Loyal Customers
1180,463,2,86.92999999999999,3,4,3,343,3.3333333333333335,Loyal Customers
1181,548,1,79.16,2,1,2,212,1.6666666666666667,Lost
1182,732,2,322.09000000000003,2,4,5,245,3.6666666666666665,At Risk
1185,292,2,263.03000000000003,4,4,5,445,4.333333333333333,Champions
1187,445,2,107.69,3,4,3,343,3.3333333333333335,Loyal Customers
1188,366,1,38.8,3,1,1,311,1.6666666666666667,Potential
1190,69,2,161.57,5,4,4,544,4.333333333333333,Champions
1191,833,1,14.2,1,1,1,111,1.0,Lost
1193,590,2,153.97,2,4,4,244,3.3333333333333335,At Risk
1195,177,1,88.24,4,1,3,413,2.6666666666666665,New Customers
1196,508,1,45.95,3,1,2,312,2.0,Potential
1200,635,1,31.72,2,1,1,211,1.3333333333333333,Lost
1201,37,1,18.92,5,1,1,511,2.3333333333333335,New Customers
1202,310,2,234.16,4,4,5,445,4.333333333333333,Champions
1206,715,2,46.46,2,4,2,242,2.6666666666666665,At Risk
1210,880,2,104.52,1,4,3,143,2.6666666666666665,At Risk
1212,49,2,41.43,5,4,1,541,3.3333333333333335,Potential
1213,507,1,175.14,3,1,4,314,2.6666666666666665,Potential
1215,730,1,13.9,2,1,1,211,1.3333333333333333,Lost
1216,43,4,298.28,5,5,5,555,5.0,Champions
1218,155,2,67.96000000000001,4,4,2,442,3.3333333333333335,Potential
1219,340,1,120.73,3,1,3,313,2.3333333333333335,Potential
1220,295,1,10.55,4,1,1,411,2.0,New Customers
1230,294,1,16.14,4,1,1,411,2.0,New Customers
1231,193,2,150.53,4,4,4,444,4.0,Champions
1232,179,3,207.87,4,5,4,454,4.333333333333333,Champions
1233,213,1,71.32,4,1,2,412,2.3333333333333335,New Customers
1234,273,3,92.34,4,5,3,453,4.0,Loyal Customers
1235,394,3,368.40999999999997,3,5,5,355,4.333333333333333,Loyal Customers
1240,691,2,84.75,2,4,3,243,3.0,At Risk
1243,13,1,77.8,5,1,2,512,2.6666666666666665,New Customers
1244,658,2,92.33999999999999,2,4,3,243,3.0,At Risk
1245,61,1,106.91,5,1,3,513,3.0,New Customers
1247,449,2,483.22,3,4,5,345,4.0,Loyal Customers
1248,954,1,14.76,1,1,1,111,1.0,Lost
1249,925,1,30.41,1,1,1,111,1.0,Lost
1251,310,1,55.9,4,1,2,412,2.3333333333333335,New Customers
1253,718,1,23.03,2,1,1,211,1.3333333333333333,Lost
1254,119,3,624.48,5,5,5,555,5.0,Champions
1257,169,1,99.68,4,1,3,413,2.6666666666666665,New Customers
1258,189,3,338.65,4,5,5,455,4.666666666666667,Champions
1260,621,1,58.44,2,1,2,212,1.6666666666666667,Lost
1261,999,1,52.67,1,1,2,112,1.3333333333333333,Lost
1262,281,2,184.09,4,4,4,444,4.0,Champions
1265,402,2,240.94,3,4,5,345,4.0,Loyal Customers
1267,264,3,260.5,4,5,5,455,4.666666666666667,Champions
1268,304,1,73.89,4,1,2,412,2.3333333333333335,New Customers
1269,348,2,94.35,3,4,3,343,3.3333333333333335,Loyal Customers
1273,278,2,97.47,4,4,3,443,3.6666666666666665,Loyal Customers
1274,15,1,232.27,5,1,5,515,3.6666666666666665,New Customers
1275,348,1,104.51,3,1,3,313,2.3333333333333335,Potential
1276,714,1,42.42,2,1,1,211,1.3333333333333333,Lost
1277,767,1,130.12,2,1,3,213,2.0,Lost
1281,593,1,163.32,2,1,4,214,2.3333333333333335,Lost
1282,253,2,157.99,4,4,4,444,4.0,Champions
1283,258,1,45.09,4,1,1,411,2.0,New Customers
1286,465,1,86.89,3,1,3,313,2.3333333333333335,Potential
1287,692,2,171.14,2,4,4,244,3.3333333333333335,At Risk
1290,26,2,282.1,5,4,5,545,4.666666666666667,Champions
1293,332,1,13.0,3,1,1,311,1.6666666666666667,Potential
1294,757,1,35.78,2,1,1,211,1.3333333333333333,Lost
1295,557,1,114.06,2,1,3,213,2.0,Lost
1296,468,2,263.36,3,4,5,345,4.0,Loyal Customers
1297,908,1,33.22,1,1,1,111,1.0,Lost
1298,841,1,99.4,1,1,3,113,1.6666666666666667,Lost
1299,34,1,29.14,5,1,1,511,2.3333333333333335,New Customers
1300,471,3,165.11,3,5,4,354,4.0,Loyal Customers
1301,217,1,22.95,4,1,1,411,2.0,New Customers
1302,7,2,254.48000000000002,5,4,5,545,4.666666666666667,Champions
1303,145,1,148.1,4,1,4,414,3.0,New Customers
1308,80,1,50.34,5,1,2,512,2.6666666666666665,New Customers
1310,931,2,175.85,1,4,4,144,3.0,At Risk
1312,318,1,23.82,4,1,1,411,2.0,New Customers
1313,912,1,12.8,1,1,1,111,1.0,Lost
1320,413,4,71.94,3,5,2,352,3.3333333333333335,Potential
1322,886,2,29.12,1,4,1,141,2.0,At Risk
1323,234,3,406.39,4,5,5,455,4.666666666666667,Champions
1324,64,3,425.41,5,5,5,555,5.0,Champions
1325,138,1,48.61,5,1,2,512,2.6666666666666665,New Customers
1329,583,1,19.95,2,1,1,211,1.3333333333333333,Lost
1332,968,1,83.69,1,1,3,113,1.6666666666666667,Lost
1333,981,1,58.92,1,1,2,112,1.3333333333333333,Lost
1334,575,1,34.26,2,1,1,211,1.3333333333333333,Lost
1336,871,1,86.99,1,1,3,113,1.6666666666666667,Lost
1337,895,1,44.84,1,1,1,111,1.0,Lost
1338,1035,1,18.88,1,1,1,111,1.0,Lost
1339,893,1,36.14,1,1,1,111,1.0,Lost
1341,170,4,606.73,4,5,5,455,4.666666666666667,Champions
1342,109,2,114.64000000000001,5,4,3,543,4.0,Loyal Customers
1343,112,1,22.95,5,1,1,511,2.3333333333333335,New Customers
1345,620,1,102.33,2,1,3,213,2.0,Lost
1346,395,3,150.51999999999998,3,5,4,354,4.0,Loyal Customers
1347,758,2,87.33,2,4,3,243,3.0,At Risk
1348,305,1,34.05,4,1,1,411,2.0,New Customers
1349,755,2,188.54000000000002,2,4,4,244,3.3333333333333335,At Risk
1350,1036,1,32.38,1,1,1,111,1.0,Lost
1351,113,2,939.95,5,4,5,545,4.666666666666667,Champions
1354,279,4,383.79,4,5,5,455,4.666666666666667,Champions
1355,58,1,28.0,5,1,1,511,2.3333333333333335,New Customers
1356,309,1,111.86,4,1,3,413,2.6666666666666665,New Customers
1357,997,1,399.6,1,1,5,115,2.3333333333333335,Lost
1358,274,1,34.39,4,1,1,411,2.0,New Customers
1361,696,3,340.69,2,5,5,255,4.0,At Risk
1362,572,1,31.09,2,1,1,211,1.3333333333333333,Lost
1363,32,1,70.23,5,1,2,512,2.6666666666666665,New Customers
1364,522,1,100.28,3,1,3,313,2.3333333333333335,Potential
1365,264,1,355.11,4,1,5,415,3.3333333333333335,New Customers
1369,11,1,43.53,5,1,1,511,2.3333333333333335,New Customers
1370,295,2,335.08,4,4,5,445,4.333333333333333,Champions
1373,914,2,36.980000000000004,1,4,1,141,2.0,At Risk
1377,762,1,83.16,2,1,3,213,2.0,Lost
1379,97,3,275.49,5,5,5,555,5.0,Champions
1382,38,2,270.58,5,4,5,545,4.666666666666667,Champions
1386,7,1,77.84,5,1,2,512,2.6666666666666665,New Customers
1387,515,1,113.48,3,1,3,313,2.3333333333333335,Potential
1389,514,1,17.77,3,1,1,311,1.6666666666666667,Potential
1391,123,1,41.29,5,1,1,511,2.3333333333333335,New Customers
1393,83,2,179.51,5,4,4,544,4.333333333333333,Champions
1394,873,1,199.6,1,1,4,114,2.0,Lost
1396,368,4,274.62,3,5,5,355,4.333333333333333,Loyal Customers
1397,660,1,114.87,2,1,3,213,2.0,Lost
1401,609,1,76.8,2,1,2,212,1.6666666666666667,Lost
1402,589,1,32.38,2,1,1,211,1.3333333333333333,Lost
1403,705,3,373.59000000000003,2,5,5,255,4.0,At Risk
1404,445,2,63.54,3,4,2,342,3.0,Potential
1405,426,2,157.87,3,4,4,344,3.6666666666666665,Loyal Customers
1407,220,1,44.45,4,1,1,411,2.0,New Customers
1409,470,1,139.06,3,1,4,314,2.6666666666666665,Potential
1411,943,1,53.73,1,1,2,112,1.3333333333333333,Lost
1413,478,2,129.32999999999998,3,4,3,343,3.3333333333333335,Loyal Customers
1414,657,1,186.5,2,1,4,214,2.3333333333333335,Lost
1417,534,3,375.72,2,5,5,255,4.0,At Risk
1419,574,1,12.08,2,1,1,211,1.3333333333333333,Lost
1420,844,1,111.77,1,1,3,113,1.6666666666666667,Lost
1421,870,1,14.74,1,1,1,111,1.0,Lost
1422,3,2,41.44,5,4,1,541,3.3333333333333335,Potential
1423,135,1,25.15,5,1,1,511,2.3333333333333335,New Customers
1426,126,1,53.7,5,1,2,512,2.6666666666666665,New Customers
1429,252,1,116.69,4,1,3,413,2.6666666666666665,New Customers
1431,111,3,238.68,5,5,5,555,5.0,Champions
1432,534,1,152.19,2,1,4,214,2.3333333333333335,Lost
1433,211,2,162.8,4,4,4,444,4.0,Champions
1434,94,4,189.83,5,5,4,554,4.666666666666667,Champions
1437,175,3,453.20000000000005,4,5,5,455,4.666666666666667,Champions
1438,234,1,7.9,4,1,1,411,2.0,New Customers
1440,457,1,238.1,3,1,5,315,3.0,Potential
1441,462,2,244.89000000000001,3,4,5,345,4.0,Loyal Customers
1443,412,1,70.34,3,1,2,312,2.0,Potential
1444,881,1,10.87,1,1,1,111,1.0,Lost
1445,507,1,60.06,3,1,2,312,2.0,Potential
1446,385,2,248.04,3,4,5,345,4.0,Loyal Customers
1448,860,1,23.67,1,1,1,111,1.0,Lost
1451,180,1,60.79,4,1,2,412,2.3333333333333335,New Customers
1454,670,1,93.71,2,1,3,213,2.0,Lost
1455,319,1,111.92,4,1,3,413,2.6666666666666665,New Customers
1458,489,1,347.6,3,1,5,315,3.0,Potential
1459,80,1,343.66,5,1,5,515,3.6666666666666665,New Customers
1462,639,1,9.43,2,1,1,211,1.3333333333333333,Lost
1463,844,1,101.06,1,1,3,113,1.6666666666666667,Lost
1464,114,2,76.57,5,4,2,542,3.6666666666666665,Potential
1466,429,2,98.15,3,4,3,343,3.3333333333333335,Loyal Customers
1469,848,1,78.8,1,1,2,112,1.3333333333333333,Lost
1470,170,1,47.01,4,1,2,412,2.3333333333333335,New Customers
1471,79,1,146.89,5,1,4,514,3.3333333333333335,New Customers
1472,533,1,15.91,2,1,1,211,1.3333333333333333,Lost
1473,978,1,374.4,1,1,5,115,2.3333333333333335,Lost
1474,247,2,175.61,4,4,4,444,4.0,Champions
1475,365,3,537.26,3,5,5,355,4.333333333333333,Loyal Customers
1477,513,1,18.83,3,1,1,311,1.6666666666666667,Potential
1478,625,1,5.92,2,1,1,211,1.3333333333333333,Lost
1479,894,1,12.55,1,1,1,111,1.0,Lost
1480,655,1,361.34,2,1,5,215,2.6666666666666665,Lost
1483,335,1,9.73,3,1,1,311,1.6666666666666667,Potential
